Epoch,Train Loss,Val Loss,Test Loss
1,0.2968610785081771,0.4370429623319076,0.26188217274835934
2,0.1481637481217198,0.3546023332443121,0.2258190350809641
3,0.12931842068351884,0.304391545229217,0.19321749658015563
4,0.11368015351919693,0.2702747843264805,0.1711907517743346
5,0.10067688889094666,0.233946780214118,0.17991997438592955
6,0.09685547604774611,0.18357322950845362,0.15012654441541703
7,0.08702488680350143,0.2234990489789057,0.16898978228516037
8,0.0853822571899258,0.14226082504245843,0.1384415582993547
9,0.08126717613807198,0.11610310218804577,0.16096456959356326
10,0.07890523285497127,0.19250048793278549,0.1516557138987411
11,0.07695892476901789,0.13026205070814884,0.15011289106423004
12,0.07411274520838718,0.10446377705026842,0.1262957915008934
13,0.07185611759794988,0.10601248302671573,0.16075004874604681
14,0.06939450866570235,0.13063915286525146,0.12837707422000297
15,0.07152054890547616,0.10361088721912022,0.16599631116322816
16,0.07050326596529287,0.14032621335144885,0.13387176687577712
17,0.06606369436447354,0.13143628863074322,0.11686631196228585
18,0.06455985767823806,0.11474638579574102,0.11659170287034909
19,0.06426905790283546,0.10800961979517401,0.15436254813635827
20,0.06307156843535959,0.14797310292379728,0.10797741173030397
21,0.06344924574622252,0.10774229713979934,0.13081717596148182
22,0.06493021682020869,0.20192613638074208,0.15869296325299578
23,0.061924046014189105,0.10001741925228688,0.11570027272581668
24,0.062225562356005994,0.09087082717119817,0.1341215206680119
25,0.06164247302319116,0.0896142335241734,0.1694784861952589
26,0.05992434693828814,0.0955741970414756,0.11903311387585228
27,0.059997207153037024,0.09880092012171231,0.15813528461636714
28,0.0597490554110898,0.1113278818286847,0.12352625368270384
29,0.059257258810714315,0.19434991711928412,0.13251703505396775
30,0.05875666468562428,0.10929734512323883,0.1116362820314924
