Epoch,Train Loss,Val Loss,Test Loss
1,0.4324817122630026,0.3105968699639073,0.3047162027503017
2,0.29840679215608823,0.2956227966140703,0.28987662083010046
3,0.28427898487821,0.2693748327932624,0.2649228924592247
4,0.27118235921486145,0.26680253463152803,0.2612756931508958
5,0.26686354075373103,0.3001519188975286,0.29846131006093973
6,0.26298461790305006,0.2499862132086313,0.2424024679248898
7,0.25680321712002574,0.24716091054260922,0.23908287079914317
8,0.25264982984421025,0.257128550772192,0.25014476301164257
9,0.2510338784790411,0.27243538466677886,0.26422538922352273
10,0.24747221185992316,0.2483107243966618,0.24361305074359926
11,0.2437079323778159,0.23944036142393607,0.2336346039800433
12,0.2391669430299962,0.23772142837294,0.23184125094381558
13,0.2369321182039089,0.2297735669066816,0.22411192490423493
14,0.23280273190318657,0.2346508997653041,0.22711829121934385
15,0.23054909409850563,0.23402645362181548,0.22759623600816753
16,0.22901116658715284,0.23055866313146128,0.22071119511223627
17,0.22599460477320166,0.2308019139019371,0.22538637231928482
18,0.22350045691058157,0.21870546321599663,0.21149647893858234
19,0.21961186302119495,0.2165157817761148,0.212690468801385
20,0.21629287811239312,0.22217895516846556,0.21657864240986435
