Epoch,Train Loss,Val Loss,Test Loss
1,0.6486981180815715,0.5683856888462289,0.5696366931848288
2,0.5553907023234338,0.5359860732774085,0.533805974583938
3,0.5328071080688442,0.5351320783655005,0.5324583012164142
4,0.5167610899964823,0.49823549734765693,0.496161765971521
5,0.48793356558859363,0.46255039805387427,0.46051451614148575
6,0.45425494984622666,0.4398432832076388,0.43775448020840424
7,0.42197074462433093,0.4005308065824092,0.4053416489224299
8,0.3876867492514473,0.38073283668710195,0.3823270156568668
9,0.3624223512632807,0.3778385201832788,0.3745411575857995
10,0.34653623068071626,0.327213549883409,0.3252761444484644
11,0.3316072032273535,0.3355774484942362,0.33848547545836266
12,0.32075624341913545,0.32251128974740845,0.3252478288013165
13,0.3108807539805585,0.28856401057968756,0.28544266349187913
14,0.29922301010719543,0.30409490162671965,0.3037784714185371
15,0.29186145488359544,0.27402254899946615,0.27070694230461945
16,0.28736710155247547,0.2761693815982849,0.27301191716765716
17,0.2797352845869194,0.2614037706355086,0.25866588432767385
18,0.27128855580756783,0.28618730221427957,0.2852270290370149
19,0.26236737967591717,0.258533290980614,0.25533204113837815
20,0.2586398572656612,0.24980067426928926,0.2454511308687933
