Epoch,Train Loss,Val Loss,Test Loss
1,0.4849052300443737,0.3795603325094118,0.366223059099045
2,0.36944442457850785,0.3575311969665442,0.34632768439825773
3,0.35253498259582033,0.34432194154374346,0.3353535337346946
4,0.34364038321627843,0.35616993129362506,0.34640963123683294
5,0.33915691701821044,0.3333035269658151,0.3240833503536421
6,0.32836453175373026,0.3193484422469796,0.313975752692645
7,0.32090502013638683,0.3197550836266618,0.3106474491994
8,0.315939702493058,0.3145951342657967,0.30930784473938266
9,0.30639074706550645,0.3080050880733367,0.2975214271961073
10,0.30290428829600335,0.310669581127554,0.30323922731633174
11,0.2947863092837525,0.29840829557154386,0.2868112069572333
12,0.28847467436522245,0.29956979396639477,0.28844405500921166
13,0.2818695959638695,0.2793776051902057,0.27094599401615643
14,0.27117245312609495,0.2690194516748698,0.261966187067112
15,0.2682296870351689,0.26687865073606004,0.2592516724823428
16,0.26119643541096293,0.2612018479281835,0.2521848119083595
17,0.2515016716921445,0.2553394268441859,0.24578447457166344
18,0.24707225070977792,0.24983314914708518,0.24178251066336814
19,0.23783542412030095,0.2619957873442193,0.25809086356575217
20,0.23170828496771648,0.23194604406643657,0.2218088744974067
